,text,preprocessed,final_label_hs,final_label_al,final_class,source
17718,"Gua mah ditwitter bejad, tapi kalo mitap diem bae orangnya jarang banyak ngobrol. Apalagi kalo baru kenal hahaha'",gua adalah ditwitter bejad tapi kalau mitap diam baik orangnya jarang banyak ngobrol apalagi kalau baru kenal hahaha,0,0,4,jawa-nina
17719,Situ antek komunis?~ https://t.co/X6h34QEvi6,situ antek komunis <links>,1,0,2,tesis-okky
17720,"Jangan kejang kejang ya Bong, ... keren, dewasa dan ngga malu maluin kan??",jangan kejang kejang ya bong keren dewasa dan tidak malu memalukan kan,0,0,4,tesis-okky
17721,"b'@barfbix @caiggz Dia gebleg, otaknya kurang seperempat maklum'",dia gebleg otaknya kurang seperempat maklum,1,1,1,jawa-okky
17722,"b'@CEMpl0k paling aku mbengok \'\'woyyy!!! dasar rondo gemblung""..\xf0\x9f\xa4\xa3'",paling aku mbengok woyyy dasar rondo gemblung berguling guling di lantai sambil tertawa terbahak bahak,1,1,1,jawa-okky
17723,b'@aotfess ga mandi juga tetep ketek nya gua cium lah :)',tidak mandi juga tetap ketek nya gue cium lah wajah senang atau tersenyum,0,0,4,jawa-okky
17724,b'@FiersaBesari Nek keduwuren malah kesamplok pesawat cocotmu',nek keduwuren malah kesamplok pesawat cocotmu,0,1,3,jawa-okky
17725,b'RT @Availbobispak: Pagi gaes yg mau isi slot ml \n#jilboob \n#jilbab \n#lonte \n#kimcil \n#jablay \n#montok \n#semok \n#sexy \n#ngentot \n#memek \n#sa\xe2\x80\xa6',pagi guys yang mau isi slot ml jilboob jilbab lonte kimcil jablay montok semok sexy ngentot memek sa,0,1,3,jawa-okky
17726,ak ikut kendi celeng tp ak sadar aku sopo',aku ikut kendi celeng tetapi aku sadar aku sopo,0,0,4,jawa-nina
17727,b'@HANBINRB cacat lu',cacat lu,1,1,1,tesis-okky
17728,b'pas iku raimu lak wes tak follow se ? onok fotone aku ambe de e nang kunu muosook raimu gak ngerti wes duwe pacar.',pas ikut mukamu lak sudah tak follow se onok fotone aku ambe deh e di kunu muosook mukamu tidak mengerti sudah duwe pacar,0,1,3,jawa-okky
17729,"b'@NKRI__1 @msaid_didu Cebol kegedean bacot doank,,,,nyalimu ternyata cuma segede tititmu du,,,\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'",cebol kegedean bacot doank nyalimu ternyata cuma sebesar tititmu du berdoa atau dua telapak tangan menempel berdoa atau dua telapak tangan menempel,1,1,1,jawa-okky
17730,Jayalah korupsi keinginan @PansusKPK utk bubarkan @KPK_RI semacam akan terwujud https://t.co/fqc4mlyxZ7,jayalah korupsi keinginan untuk bubarkan semacam akan terwujud <links>,1,0,2,tesis-okky
17731,b'@mutualanbase entang bgt ya kalo punya congor tuh. sabar nder. semangat.',entang banget ya kalau punya congor tuh sabar nder semangat,0,1,3,jawa-okky
17732,"Ada baiknya partai2 koalisi pendukung Jokowi menyepakati salah 1 metode mendapatkan Cawapres Jokowi. Menugaskan bbrp lembaga survei punya reputasi baik, untuk mengukur tingkat elektabilitas sejumlah pasangan Jokowi. Kemudian serahkan 2 atau 3 teratas utk d",ada baiknya partai partai koalisi pendukung jokowi menyepakati salah 1 metode mendapatkan cawapres jokowi menugaskan beberapa lembaga survei punya reputasi baik untuk mengukur tingkat elektabilitas sejumlah pasangan jokowi kemudian serahkan 2 atau 3 teratas untuk di,0,0,4,tesis-okky
17733,"Begitulah Pak jika seseorang sudah mengidap paranoid kayak bapak ini, semua ditangkap",begitulah pak jika seseorang sudah mengidap paranoid kayak bapak ini semua ditangkap,1,0,2,tesis-okky
17734,@smogamasuksurga Mosok gak golek seh? Title bajul e iku lo digawe',mosok tidak golek seh title bajul e ikut kamu digawe,0,1,3,jawa-nina
17735,"b'@joojoohyeok ga takut serius, cm td gelap bgt cm cahaya dr tv trs lu tau ga si hawa2 rumah yg depannya kebon gede gmn,,, sunyi dingin bunyi jangkrik trs tb2 kedengeran bgm setan2 gmn ga takut gua\xf0\x9f\x98\xa2\xf0\x9f\x98\xa2'",tidak takut serius cuma tadi gelap banget cuma cahaya dari televisi terus kamu tau tidak sih hawa2 rumah yang depannya kebun gede gmn sunyi dingin bunyi jangkrik terus tb2 kedengaran bagaimana setan setan bagaimana tidak takut gua menangis menangis,0,0,4,jawa-okky
17736,"b'@bagusaban @5thform wes lemu, ireng, kafir sisan\n\nasu'",sudah lemu ireng kafir sekalian asu,1,1,1,tesis-okky
17737,"b'Trus geblek nya lagi\nTernyata si blekok pisan ini masi punya bini.. blm cere\nAkhirnya gw putusin dong begitu tau ada bininya\n\nTrus bbrp waktu kemudian gw uda jalan sama laki gw, iseng gw posting tytyd laki gw dulu \xf0\x9f\x99\x88\nLah bininya si ble",trus geblek nya lagi ternyata sih blekok banget ini masih punya bini belum cere akhirnya gue putuskan dong begitu tau ada istrinya trus beberapa waktu kemudian gue sudah jalan sama laki gw iseng gue posting titit laki gue dulu monyet yang menutupi matanya dengan tangannya tidak melihat kejahatan lah istrinya sih ble,1,1,1,tesis-okky
17738,Ini yangmembuat #2019T3tapJokowi,ini yang membuat 2019t3tapjokowi,0,0,4,tesis-okky
17739,@enakinskywalkr Weh su asu',weh su asu,0,1,3,jawa-nina
17740,b'@ridwankamil Jgn lupa juga kang.... Umat katolik dan minorutas lainnya diperhatika. Gubernur untuk semua golongan bukan satu golongan.',jgn lupa juga kang umat katolik dan minoritas lainnya diperhatika gubernur untuk semua golongan bukan satu golongan,0,0,4,tesis-okky
17741,@jokowi @setkabgoid @pramonoanung  hellow !!! opsisi kasih kritikan . Any body home? ..,halo oposisi kasih kritikan any body home,0,0,4,tesis-okky
17742,b'@rio_kacank Kelamaan jomblo nanti jablay :(',kelamaan jomlo nanti jablay sedih atau cemberut,0,1,3,tesis-okky
17743,"b'@Vis4doom @Ri_heii107 @likeyougurt Pfffttt tnpa elo ikut rayain juga army bakal tetep ngestan bangtan, jd jgn sok penting gitu dong\xf0\x9f\x98\xad elo aja kagak tau apa2 soal bangtan tp lagak kek penting banget pffftttt sini ngomong sama silit'",pfffttt tanpa kamu ikut rayain juga army bakal tetap ngestan bangtan jadi jangan sok penting begitu dong wajah menangis keras atau menangis tersedu sedu kamu saja tidak tau apa apa soal bangtan tetapi lagak kayak penting banget pffftttt sini berbicara sama silit,1,1,1,jawa-okky
17744,Lah giliran gatse ada chance buat dpat exposure di sokor knp jd pda ga setuju sih??\xf0\x9f\x99\x82',lah giliran gates ada chance buat dapat exposure di sokor kenapa jadi pada tidak setuju sih wajah sedikit tersenyum,0,0,4,jawa-nina
17745,"b'@hauz_id Kebijakan pengembalian barang kpd konsumen yg dilakukan apabila barang tersebut rusak, cacat produksi atau konsumen merasa kurang puas dgn produk tersebut terhitung selama 7 hari dari tanggal pembelian.\n#HauzMiniQuiz #HauzID @boycaem @W4r_1 @Cu",kebijakan pengembalian barang kepada konsumen yang dilakukan apabila barang tersebut rusak cacat produksi atau konsumen merasa kurang puas dengan produk tersebut terhitung selama 7 hari dari tanggal pembelian hauzminiquiz hauzid,0,0,4,tesis-okky
17746,"Hoalah asu, bendino enenge muk salah terosss, turu e yo salah ketokke\xf0\x9f\x98\xb4'",hoalah asu bendino enenge muk salah terosss turu e iya salah ketokke tidur,0,1,3,jawa-nina
17747,"Dengan masuknya Jokowi sebagai tokoh muslim yang berpengaruh, Kepala Staf Kepresidenan, Jenderal (Purn) Moeldoko menganggap sebagai bukti perjuangan presiden kepada umat muslim di Indonesia.; #TokohMuslimBerpengaruh #TheMuslim500;",dengan masuknya jokowi sebagai tokoh muslim yang berpengaruh kepala staf kepresidenan jenderal purn moeldoko menganggap sebagai bukti perjuangan presiden kepada umat muslim di indonesia tokohmuslimberpengaruh themuslim500,0,0,4,tesis-okky
17748,Apa2 saya apa2 saya halah asu',apa2 saya apa apa saya alah asu,0,1,3,jawa-nina
17749,"b'Tl;dr\n\nMula2 omputeh babi tu pertikai azan. Pastu si hindu divya ni kata azan tu macam orang bodo jerit2 loudspeaker macam orang cirit. Pastu bila orang petik agama dia, dia play victim. Bodoh'",tl dr mula2 orang putih babi itu pertikaian azan pastu sih hindu divya nih kata azan itu macam orang bodoh jerit jerit loudspeaker macam orang cirit pastu bila orang petik agama dia dia play victim bodoh,1,1,1,tesis-okky
17750,b'pengen juga punya abang yang awet yang bisa lindungin gua.\n\nhalah telek',pengen juga punya abang yang awet yang bisa lindungin gua alah telek,0,1,3,jawa-okky
17751,prabowo jangan bisanya koar2 pencitraan terus,prabowo jangan bisanya koar koar pencitraan terus,1,0,2,tesis-okky
17752,@aloezvers kasian badannya picek.',kasihan badannya picek,0,1,3,jawa-nina
17753,@ZAEffendy Politisi Songong !!!; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPresiden ; #2019GantiPre,politisi songong 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipresiden 2019gantipre,1,0,2,tesis-okky
17754,@Dewabagusssssss Ancen lek fans e munyuk iki metuek2',ancen lek fan e munyuk ini metuek2,0,1,3,jawa-nina
17755,b'@wong_w4r4s @tempodotco Drpd katakita..seword..dan mak Lambe Mu..semuanya cebong bebek..yg di dungui sm media tak jelas itu...hehehe',drpd katakita seword dan mak lambe mu semuanya cebong bebek yg di dungui sama media tak jelas itu hehehe,1,1,1,jawa-okky
17756,"b'@tanyainrl yo babah se lapo kon sg nyacat, tak tuku lambemu kapok'",iya babah se lapo kon sg nyacat tak tuku mulutmu kapok,1,1,1,jawa-okky
17757,"b'Ketika anda lihat setan jangan lah anda takut, siapa tau setan itu sedang mencari sodaranya, dan mungkin itu Anda \xcb\x98 \xe3\x83\xae\xcb\x98)/ *koplok* #ketik2'",ketika anda lihat setan jangan lah anda takut siapa tau setan itu sedang mencari sodaranya dan mungkin itu anda ˘ ヮ˘ koplok ketik2,0,1,3,tesis-okky
17758,b'\xe2\x80\x9dPara Bajingan yang telah melukai Lady harus menerima ganjaran seratus kali lipat!!\xe2\x80\x9d(sanji) ##HBD17thPelautJKT48',para bajingan yang telah melukai lady harus menerima ganjaran seratus kali lipat sanji hbd17thpelautjkt48,0,1,3,tesis-okky
17759,"b'namaku alana, aku memiliki permasalahan yang rumit. aku menyadari bahwa seseorang pasti pernah berada di titik terendah. dan disinilah aku, berada dititik terendah yang kelabu dan bisu. #novelalana #watrpad #shintadwi05'",namaku alana aku memiliki permasalahan yang rumit aku menyadari bahwa seseorang pasti pernah berada di titik terendah dan disinilah aku berada dititik terendah yang kelabu dan bisu novelalana watrpad shintadwi05,0,0,4,tesis-okky
17760,@subtanyarl Pernah banget malahan di isi air sungai+isii tai ayam\xf0\x9f\x98\xad',pernah banget malahan di isi air sungai isii tai ayam wajah menangis keras atau menangis tersedu sedu,0,0,4,jawa-nina
17761,@MASBING12 Matane sopo mas yang picek \xf0\x9f\x98\x82\xe2\x9c\x8c\xf0\x9f\x8f\xbb',matane siapa mas yang picek wajah gembira berurai air mata dua jari membentuk v atau isyarat kemenangan atau isyarat damai berkulit putih kuning langsat,0,1,3,jawa-nina
17762,"@EhlerterYtrdza @Airin_NZ @rockygerung Apa hubungannya dgn munafik, kalian kitabnya dihina, laporkan dia kepolisian. Waspadai cebong kafir yg ngaku-ngaku Islam.",apa hubungannya dengan munafik kalian kitabnya dihina laporkan dia kepolisian waspadai cebong kafir yang ngaku ngaku islam,1,1,1,tesis-okky
17763,"Nach, tuh..; Tidak terjadi di Indonesia ajach, kan..; Di Suadi Arabia seorang Ulama juga kena cekal..",nach tuh tidak terjadi di indonesia ajach kan di suadi arabia seorang ulama juga kena cekal,0,0,4,tesis-okky
17764,@nitarose38 Ikutilah seruan ulama yang hanif š???,ikutilah seruan ulama yang hanif š,0,0,4,tesis-okky
17765,@subtanyarl Bangsat lo',bangsat lo,1,1,1,jawa-nina
17766,Asu koe cen bosok https://t.co/TshkWYaeLW',asu koe cen busuk <links>,1,1,1,jawa-nina
17767,"@pakantono Matane sing lanang rodo picek palingan, Lek...'",matane sing laki laki rodo picek palingan lek,0,1,3,jawa-nina
17768,"@qolabadrun @imranfaqoth Lah, justru karena dia boyo itu mas, makanyaa bisa di mana saja, menclok sana sini. Hihi.'",lah justru karena dia boyo itu mas makanya bisa di mana saja menclok sana sini hihi,1,1,1,jawa-nina
17769,b'aaaa cocotmu sempal',aaaa cocotmu sempal,1,1,1,jawa-okky
17770,b'@ohinidiaa @hanymniezz bagus kan kaya silit wkwk',bagus kan kayak silit wkwk,0,1,3,jawa-okky
17771,"Insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. #2019GantiPresiden",insyaallah tgk sudah kita lihat pengalaman saat ini kepentingan umat disepelekan 2019gantipresiden,1,0,2,tesis-okky
17772,@tribunnews Kalau begitu bubarkan saja KPK dan kembalikan tanggung jawab itu kepada polri dan kejaksaan.,kalau begitu bubarkan saja kpk dan kembalikan tanggung jawab itu kepada kepolisian republik indonesia dan kejaksaan,1,0,2,tesis-okky
17773,@jjenodear mencret apkah eek?',mencret apakah eek,0,0,4,jawa-nina
17774,"b'Dan seorang gadis, meski sudah berada di benaknya selama beberapa bulan terakhir, menghantui pikiran seperti bayangan gelap (namun yang satu ini justru bikin senang), tidak boleh menghancurkan mimpinya.\n\nBolehlah orang mengatainya bajingan, brengsek.\n\n\xe3\x85\xa1'",dan seorang gadis meski sudah berada di benaknya selama beberapa bulan terakhir menghantui pikiran seperti bayangan gelap namun yang satu ini justru bikin senang tidak boleh menghancurkan mimpinya bolehlah orang memakinya bajingan brengsek ㅡ,0,1,3,tesis-okky
17775,@mirzasinawang wolha segawon jenengan mas',wolha segawon jenengan mas,0,1,3,jawa-nina
17776,"b'@NetizenTofa @RatnaSpaet Kalo kejadian disini, mungkin juga kalian yg triak paling lantang ""pmrth pro aseng"" duluan pas ditawari bantuan asing. Bikin posko ini itu yg intinya malah ngomporin keluarga korban sue pmrth. Bilang 15 hari kelamaan,  harusnya 3",kalo kejadian disini mungkin juga kalian yang teriak paling lantang pmrth pro aseng lebih dahulu pas ditawari bantuan asing bikin posko ini itu yang intinya malah mengompori keluarga korban lama pmrth bilang 15 hari kelamaan harusnya 3,0,0,4,tesis-okky
17777,"b'@detikcom @20detik geblek sih ini, kalo gua mah gua perkarain. kek org kurang akal'",geblek sih ini kalau gue adalah gue perkarain kayak orang kurang akal,1,1,1,jawa-okky
17778,b'@kiemthyg Dasar tai ijo',dasar tai ijo,1,1,1,tesis-okky
17779,b'@Mputpuput8 Yuk nete',yuk nete,0,1,3,tesis-okky
17780,b'@yowessory sinau ikhlas ki seko ngising min wingi metu sepiro ngesuk sepiro mung ilang digontor ora dipikiri',sinau ikhlas ki seko ngising min wingi keluar sepiro ngesuk sepiro mung hilang digontor tidak dipikiri,0,0,4,jawa-okky
17781,b'@synclouds @VickySaherty kok aing lagi sih.. kampang kalyaaann.....',kok aku lagi sih kampang kalyaaann,1,1,1,tesis-okky
17782,"b'@tribunnews Kenapa sampai ada cacing pita dalam sarden ,,taugak sarden itu dikemas dalam wadah seng untuk pengawet seng iti yg paling murah ya itu menyak babi'",kenapa sampai ada cacing pita dalam sarden taugak sarden itu dikemas dalam wadah seng untuk pengawet seng institut teknologi indonesia yang paling murah ya itu menyakiti babi,0,0,4,tesis-okky
17783,b'@OjoKulinoMekso Padahal wong lio bodo amat Karo koe of\xf0\x9f\xa4\xa3',padahal orang lio bodoh amat karo koe of berguling guling di lantai sambil tertawa terbahak bahak,0,0,4,jawa-okky
17784,GANYANG PKI DAN ANTEK ANTEK NYA DI DALAM LBH_JAKARTA SEKARANG.,ganyang pki dan antek antek nya di dalam lbh jaka a sekarang,1,0,2,tesis-okky
17785,b'@HadiAmril @Raza60556961 @doddysalman @ekowBoy @kh_mawardi Kerja nyari utangan ke cina',kerja mencari pinjaman ke cina,0,0,4,tesis-okky
17786,@flaseyo segawon apa?',segawon apa,0,0,4,jawa-nina
17787,akeh eram boyo ki jane lapo yoooo\xf0\x9f\x98\xa9',banyak eram boyo ki jane lapo yoooo terlalu lelah,0,0,4,jawa-nina
17788,b'Dih maho anjir geli gue',dih manusia homo anjir geli gue,0,1,3,tesis-okky
17789,b'@nctjsung silit apaan cok?',silit apaan cok,0,1,3,jawa-okky
17790,"b'@sofian_A14 Lo masih nanya kesalahanya apa??? Trus lo tanya kenapa pemerintah ga belasungkawa?? \nBerarti mata lo buta, kuping lo budeg, hati lo busuk,otak lo goblok untk nyikapin segala sesuatu, lo ga bisa bedain yg mau buat ancur negara sama yg mau buat damai negara'",lo masih bertanya kesalahannya apa trus kamu tanya kenapa pemerintah tidak belasungkawa berarti mata kamu buta kuping kamu budeg hati kamu busuk otak kamu goblok untuk nyikapin segala sesuatu kamu tidak bisa bedakan yang mau buat hancur negara sama yang mau buat damai negara,1,1,1,jawa-okky
17791,b'rp haneul hobi ngocok memek pake terong.yang on retweet',rp haneul hobi mengocok memek pakai terong yang on retweet,0,1,3,tesis-okky
17792,b'inimah fix sih superstar pledis close wkwk ah tai bgt dalcom',inimah fix sih superstar pledis close wkwk ah tai banget dalcom,0,1,3,jawa-okky
17793,b'@tanyainrl rexona ketek lo meledak',rexona ketek kamu meledak,0,0,4,jawa-okky
17794,"b'Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang. #TomohonInternationalFlowerFestival\n\nIm'",tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang tomohoninternationalflowerfestival im,0,0,4,tesis-okky
17795,b'2020 koe asu banget pokoke titik',2020 koe anjing banget pokoke titik,1,1,1,jawa-okky
17796,"@BangPino_ Kebut Infrastruktur, biar dianggap satu-satunya Presiden ""Bapak Pembangunan"".; ; Maunya ratusan Infrastruktur; Analisa tak terukur; Kerja ngawur; Ekonomi hancur; Kalo ngomong ngelantur; Pas Mukidi keliru, cebong tidur; Sama penista agama akur; R",kebut infrastruktur biar dianggap satu satunya presiden bapak pembangunan maunya ratusan infrastruktur analisa tak terukur kerja ngawur ekonomi hancur kalo berbicara ngelantur pas mukidi keliru cebong tidur sama penista agama akur r,1,1,1,tesis-okky
17797,@gadaakhlakk_ Segawon biar alus',segawon biar alus,0,1,3,jawa-nina
17798,b'@AlexDan84233778 kontole kok iso gede ngono yo ? mati sisan klo wes ngono',kontole kok bisa gede begitu iya mati sekalian kalau sudah ngono,0,1,3,jawa-okky
17799,Sudahkah Anda Di Tipu Jokowi Hari Ini ?,sudahkah anda di tipu jokowi hari ini,1,0,2,tesis-okky
17800,"@halimhappyfive woy tedy, jangan jadi banci lo monyet. TANGGUNG JAWAB LO ANJING'",oi tedy jangan jadi banci kamu monyet tanggung jawab lo anjing,1,1,1,jawa-nina
17801,"b'@NetizenTofa nti ketauan dong syp yg anaknya pemberontak jaman dulu, ketauan juga dong yg neken kontrak dgn PT Freeport jaman dulu, ketauan juga dong syp yg keturunan tionghoa, ketauan juga dong yg masuk islam karna jadi mantu presiden jaman dulu.",nanti ketahuan dong siapa yang anaknya pemberontak jaman dulu ketahuan juga dong yang menandatangani kontrak dengan pt freeport jaman dulu ketahuan juga dong siapa yang keturunan tionghoa ketahuan juga dong yang masuk islam karena jadi mantu presiden jaman dulu,1,0,2,tesis-okky
17802,@mathsmazel sbdnxmsmcmmss biraz kalbim kirik',sbdnxmsmcmmss biraz kalbim kirik,0,0,4,jawa-nina
17803,b'@swceetjeno berarti ketek lo bauk yaa?',berarti ketek kamu bauk yaa,0,0,4,jawa-okky
17804,"Anda DIBODOHI, DIJAJAH, DIPERBUDAK Islam, Tuhan sama bagi semua orang USER TUHAN yg layak di sembah siapa?",anda dibodohi dijajah diperbudak islam tuhan sama bagi semua orang user tuhan yang layak di sembah siapa,1,1,1,tesis-okky
17805,"Mana para babi ahok yg ngejek onta, biar di injek2 ama onta",mana para babi ahok yang mengejek onta biar di injak injak sama onta,1,1,1,tesis-okky
17806,"b'1 thn yg lalu aku ngapain ya? masih sekolah kayae ya? lagi haha hihi, yg jelas gk gila gendeng gini hahaha'",1 tahun yang lalu aku apa ya masih sekolah kayae ya lagi haha hihi yang jelas tidak gila gendeng begini hahaha,0,1,3,jawa-okky
17807,Mending jokowi yg mundur https://t.co/20cD7hxHkr,mending jokowi yang mundur <links>,1,0,2,tesis-okky
17808,b'@hrjrace sokor',sokor,1,0,2,jawa-okky
17809,b'@slxide @voiedka @jack jancuk',jancuk,1,1,1,jawa-okky
17810,b'@D4n1eL_Pu @HaloBCA @NetizenTofa Ijinkan saya ketawa... Hahahaha... Bong...bong...pinter dikit napa...dungu kok dipiara...',ijinkan saya ketawa hahahaha bong bong pinter sedikit napa dungu kok dipiara,1,1,1,tesis-okky
17811,@subtanyarl Dear R makasih udh prnh buat masa\xc2\xb2 Sma gua goblog :) ngarepin fakboy kaya lu',dear r terima kasih sudah pernah buat masa² sma gue goblok wajah senang atau tersenyum mengharapkan fakboy kayak lu,1,1,1,jawa-nina
17812,b'@JF_Irene91 Eek dulu gih',eek dulu gih,0,0,4,tesis-okky
17813,Mbak Sylviana please Anda sehat? #DebatFinalPilkadaJKT #perjuanganbelumselesai,mbak sylviana please anda sehat debatfinalpilkadajkt perjuanganbelumselesai,1,0,2,tesis-okky
17814,"@Predator___id @RamliRizal Kapiken julukan e, nek celeng mlayune lurus Ra Isa mbelok apa maning mbalik.'",kapiken julukan e nek celeng mlayune lurus ra isa mbelok apa lagi mbalik,0,0,4,jawa-nina
17815,"b'@himynamesalim @eko_kuntadhi Soalnya dia budek kaya bolot Om... \nTuuh,  kuping nya kotor seperti hatinya....'",soalnya dia budek kayak bolot om tuuh kuping nya kotor seperti hatinya,1,1,1,tesis-okky
17816,@nonn_rbumi_p Sebelum teriak Bela Agama harusnya bersih dulu dari korupsi dan nilep uang orang dooong; ; š???š???š???; ;,sebelum teriak bela agama harusnya bersih dulu dari korupsi dan menilap uang orang dooong š š š,0,0,4,tesis-okky
17817,Hanya antek dan kaki tangan komunis yg tak punya hati perut https://t.co/BPk9wOhbEv,hanya antek dan kaki tangan komunis yang tak punya hati perut <links>,1,0,2,tesis-okky
17818,b'@ongxseongwou Gapapa sipit juga cantik aku mah \xf0\x9f\x98\x86',gapapa sipit juga cantik aku adalah puas,0,0,4,tesis-okky
17819,Kata presiden SBY dana anggaran ga cukup bikin gas aagym.Kata aku akibat korupsi anggaran jadi tidak bisa bikin gas investor bikin gas,kata presiden sby dana anggaran tidak cukup bikin gas aagym kata aku akibat korupsi anggaran jadi tidak bisa bikin gas investor bikin gas,1,0,2,tesis-okky
17820,Goblog naon eta ngaran indungna kitu :(((((( https://t.co/6XqTDB97i7',goblog apa eta ngaran indungna kitu sedih atau cemberut <links>,0,1,3,jawa-nina
17821,b'@sygfess lambene urusno dewe rasah ngurus rang lain',lambene urusno dewe rasah mengurus rang lain,1,1,1,jawa-okky
17822,"b'Namun, apakah ada soal yang lebih gawat ketimbang pemerintah yang kecele berkali-kali dalam kerja samanya dengan perusahaan asing?\n#Freeport51'",namun apakah ada soal yang lebih gawat ketimbang pemerintah yang kecele berkali kali dalam kerja sama dengan perusahaan asing freeport51,0,0,4,tesis-okky
17823,sumpah di bokong sampe mati rasa',sumpah di bokong sampai mati rasa,0,0,4,jawa-nina
17824,"@AntoniRaja @ChandraSapoetRa Kalo mw buat poros alternatif bs duet TGB-AHY atau sebaliknya AHY-TGB..; AHY dri militer &amp; urusan diplomasi luar negeri serta perwakilan Indonesia Barat..; TGB dari Ulama yg berilmu, bisa kembangkan ekonomi dan sosial di da",kalo mw buat poros alternatif bisa duet tgb ahy atau sebaliknya ahy tgb ahy dari militer dan urusan diplomasi luar negeri serta perwakilan indonesia barat tgb dari ulama yang berilmu bisa kembangkan ekonomi dan sosial di dan,0,0,4,tesis-okky
17825,@samlekom_p AAAAAAAAAAAA SUSAHHHHHHHH',aaaaaaaaaaaa susahhhhhhhh,0,0,4,jawa-nina
17826,Ini baru anak muda Indonesia š???š??®š??©,ini baru anak muda indonesia š š terdaftar atau registered š hak cipta,0,0,4,tesis-okky
17827,b'@PYWINWIN Udah anjir :( udah kerja :( sedih karna inget masa kuliah(?)',udah anjir sedih atau cemberut sudah kerja sedih atau cemberut sedih karena ingat masa kuliah,0,1,3,tesis-okky
17828,"Papi tau"" masuk kamar dan bacain share-an grup wassapnya. Rame dibicarain acara karma merusak akidah dan melenceng dari agama dan dia nanya apa aku pernah nonton.",papi tau masuk kamar dan bacakan share an grup wassapnya rame dibicarakan acara karma merusak akidah dan melenceng dari agama dan dia bertanya apa aku pernah nonton,0,0,4,tesis-okky
17829,@nunniaz @lagilaginopal @Qibyl @ikhwaalr gua udah pulang gebleg wkwkwk',gue sudah pulang geblek wkwkwk,0,1,3,jawa-nina
17830,"USER Pak USER walau Anda Muslim, sebagai MenAgama RI, Anda wajib membela kepentingan bangsa & negara",user pak user walau anda muslim sebagai menagama ri anda wajib membela kepentingan bangsa negara,0,0,4,tesis-okky
17831,b'@musniumar Noh cocot punya otak gak sih',noh cocot punya otak tidak sih,1,1,1,jawa-okky
17832,b'@MardaniAliSera 2019 GANTI PRESIDEN??? YG GANTIIN SIAPA??\nMENTAL KACUNG MW GANTI PRESIDEN SEKALI KACUNG TETAP KACUNG CM KACUNG YG MW DI PIMPIN SM KACUNG!!',2019 ganti presiden yg gantiin siapa mental kacung mw ganti presiden sekali kacung tetap kacung cm kacung yg mw di pimpin sm kacung,1,1,1,tesis-okky
17833,b'@jjkrysi Emangnya sinbiy setan apa eon hwhw',emangnya sinis setan apa eon hwhw,0,1,3,tesis-okky
17834,Bejad \xf0\x9f\x98\xad https://t.co/SdU1Id6i7L',bejad wajah menangis keras atau menangis tersedu sedu <links>,1,1,1,jawa-nina
17835,b'RT @RitaFebriana12: #SANGE_AAAAAAAAAAH  #memek gatel say pngen disruduk kontol ! Retweet sayang yg pngen #ngentot \xf0\x9f\x98\x98 kuy... https://t.co/r0n\xe2\x80\xa6',sange aaaaaaaaaah memek gatal sayang ingin diseruduk kontol retweet sayang yang ingin ngentot menyentuh hati atau memberikan ciuman hati kuy <links>,0,1,3,tesis-okky
17836,b'@roleporn Ngentot yuk',ngentot yuk,0,1,3,tesis-okky
17837,b'@HLXMINEO Heh poop onta ga boleh songong yaa',heh poop onta tidak boleh songong yaa,1,1,1,tesis-okky
17838,b'@msaid_didu Makanya jaga congor busuk loe duu\xf0\x9f\x98\x82\xf0\x9f\x98\x82',makanya jaga congor busuk kamu duu wajah gembira berurai air mata wajah gembira berurai air mata,1,1,1,jawa-okky
17839,b'@hanmula semua demi konnnnnnnnnnnnnnnnnnnnnteeeeeeeeeeenn... emang dah peler',semua demi konnnnnnnnnnnnnnnnnnnnnteeeeeeeeeeenn memang sudah peler,0,1,3,jawa-okky
17840,"@PDI_Perjuangan semoga ada 3 kandidat calon presiden dan calon wakil presiden; 1. Prabowo Subianto dan Mas Agus H. Yudhoyono;    Gerindra, Demokrat, PKS, PAN, Partai Bulan Bintang; 2. Jokowi dan Airlangga Hartanto;   PDIP, GOLKAR, NASDEM, PPP, PSI; 3. Muha",semoga ada 3 kandidat calon presiden dan calon wakil presiden 1 prabowo subianto dan mas agus h yudhoyono gerindra demokrat pks pan partai bulan bintang 2 jokowi dan airlangga hartanto pdip golkar nasdem ppp psi 3 muha,0,0,4,tesis-okky
